year,sex,profession,income,age,net_worth
56,F,retired,3742.96,63,123953.7
56,M,fisher,3734.11,57,45557.42
56,M,retired,1499.17,70,48761.24
56,F,retired,1323.24,60,49126.28
56,F,retired,4321.23,65,141379.9
56,M,retired,3534.91,62,125662.58
56,M,retired,3927.73,64,134507.04
56,F,retired,595.33,66,18996.04
56,M,retired,1192.28,62,42033.18
56,F,homemaker,-550.01,58,-21044.47
56,M,fisher,3634.99,55,41649.5
56,F,service provider,8985.93,55,96654.39
56,M,fisher,3703.65,55,41564.55
56,F,service provider,8380.22,55,96271.39
56,F,service provider,9050.98,55,96940.71
56,M,farmer,3459.55,55,33366.24
56,M,farmer,3141.81,54,32425.22
56,F,craftsman,7107.25,54,74282.96
56,X,unemployed,-386.57,54,-16550.42
56,F,farmer,3212.03,54,32685.65
56,M,farmer,3326.25,53,31546.35
56,M,fisher,3390.63,53,38699.72
56,F,craftsman,5872.38,53,28793.14
56,M,homemaker,-318.01,52,-14514.4
56,F,service provider,8411.07,52,86023.52
56,F,civil servant,7954.96,52,85582.67
56,F,homemaker,-315.08,51,-13534.06
56,M,fisher,3319.56,51,36150.82
56,M,civil servant,7905.48,51,81941.24
56,M,civil servant,7973.84,50,78856.8
56,F,homemaker,-275.88,50,-12503.43
56,M,craftsman,6309.28,50,62468.71
56,F,unemployed,-260.7,49,-11634.31
56,F,craftsman,6110.39,49,60638.76
56,F,fisher,2919.54,49,32773.18
56,M,farmer,2328.21,49,8364.62
56,F,homemaker,-231.59,48,-10675.8
56,F,homemaker,-220.33,48,-10642.06
56,F,craftsman,6083.56,48,57961.58
56,F,fisher,2799.44,47,30586.03
56,M,farmer,2776.29,47,25116.07
56,F,unemployed,-196.55,47,-9720.34
56,M,homemaker,-197.62,47,-9747.09
56,F,fisher,1941.26,47,-6872.59
56,F,craftsman,5296.9,46,52219.93
56,F,fisher,2724.74,46,29646.77
56,M,farmer,2633.12,46,24239.84
56,M,craftsman,5268.95,46,52719.69
56,F,farmer,2709.56,46,24556.88
56,F,civil servant,6923.97,45,62449.38
56,F,unemployed,-156.94,45,-7857.38
56,M,farmer,2707.99,45,23757.25
56,M,fisher,2815.05,45,28350.37
56,M,craftsman,5100.73,45,50037.49
56,M,farmer,2494.74,44,22757.94
56,F,civil servant,6419.64,44,59001.93
56,F,homemaker,-132.07,44,-6930.45
56,F,fisher,2649.13,44,27384.4
56,M,service provider,6652.51,44,59431.73
56,M,fisher,1950.38,44,-4229.05
56,F,service provider,6047.67,43,56606.65
56,X,fisher,2646.89,43,26187.61
56,F,craftsman,4862.04,43,45514.93
56,M,service provider,6222.75,43,55998.94
56,F,civil servant,6526.63,43,55830.57
56,F,service provider,6222.77,43,56554.14
56,F,homemaker,-96.72,42,-5216.85
56,F,fisher,2434.73,42,22186.45
56,F,fisher,2477.49,42,23107.86
56,M,homemaker,-93.8,42,-5221.19
56,M,homemaker,-93.71,42,-5238.4
56,X,civil servant,6049.98,42,53247.14
56,F,farmer,2376.21,42,21330.21
56,X,craftsman,4761.9,42,42680.53
56,M,homemaker,-72.98,41,-4352.91
56,F,craftsman,4621.26,41,41386.73
56,F,homemaker,-74.15,41,-4367.37
56,M,service provider,5772.17,41,50441.69
56,F,service provider,5648.39,41,50865.31
56,M,craftsman,4621.32,41,40908.81
56,F,service provider,5666.68,41,50400.05
56,F,farmer,2277.83,40,19736.71
56,F,fisher,2469.05,40,23476.82
56,F,civil servant,5857.87,40,48642.12
56,F,service provider,5779.2,40,48706.27
56,F,homemaker,-57.15,40,-3480.97
56,F,farmer,2190.71,40,19821.09
56,M,fisher,2466.73,40,23366.11
56,M,fisher,2447.2,40,23294.41
56,F,homemaker,-40.4,39,-2661.52
56,M,unemployed,-41.57,39,-2667.63
56,M,farmer,2176.07,39,18992.6
56,F,fisher,2324.59,39,22305.06
56,F,fisher,2245.12,39,22436.11
56,F,farmer,2300.65,39,19194.47
56,F,craftsman,4462.2,39,26649.78
56,F,civil servant,5427.84,38,43309.53
56,F,unemployed,-23.95,38,-1878.76
56,F,craftsman,4503.25,38,36004.07
56,F,craftsman,4334.86,38,35713.19
56,M,craftsman,4124.54,38,35675.75
56,F,civil servant,5205.13,38,43637.67
56,F,civil servant,5277.16,38,43911.56
56,M,farmer,2168.35,37,17753.32
56,M,craftsman,4114.71,37,34279.67
56,M,fisher,2107.94,37,20790.85
56,M,farmer,2090.91,37,17705.78
56,F,farmer,2051.36,37,17582.21
56,M,unemployed,-9.37,37,-1040.86
56,F,service provider,5146.98,37,41256.91
56,F,unemployed,-9.25,37,-1068.83
56,M,homemaker,3.18,36,-351.3
56,F,farmer,2110.17,36,17296.68
56,F,farmer,1940.52,36,14093.85
56,F,craftsman,4194.9,36,32382.93
56,M,farmer,1940.35,36,17230.95
56,F,homemaker,3.03,36,-346.47
56,F,craftsman,4243.95,36,32456.2
56,F,service provider,5246.72,36,38922.7
56,F,farmer,1929.93,36,17490.99
56,F,craftsman,4120.61,35,30774.9
56,F,fisher,2016.43,35,19153.81
56,F,fisher,2053.75,35,19086.2
56,M,homemaker,13.38,35,274.57
56,F,homemaker,13.2,35,270.44
56,M,fisher,1931.26,35,19285.79
56,M,fisher,1985.96,35,19123.0
56,M,fisher,1967.56,35,19029.75
56,M,fisher,1934.86,34,18228.18
56,M,craftsman,3680.89,34,28948.85
56,M,fisher,1886.3,34,18207.5
56,M,craftsman,3867.26,34,28667.51
56,M,homemaker,23.11,34,898.28
56,M,homemaker,22.83,34,888.25
56,M,fisher,1905.5,34,18401.84
56,M,civil servant,4714.5,34,34269.4
56,M,craftsman,3886.13,34,28898.71
56,M,civil servant,4739.85,33,32765.51
56,M,fisher,1977.41,33,17630.16
56,F,fisher,1936.62,33,17420.05
56,F,homemaker,33.57,33,1474.42
56,M,craftsman,3540.48,33,27384.68
56,F,service provider,4551.81,33,32263.83
56,F,farmer,1857.14,33,14861.64
56,M,service provider,4496.29,33,32484.33
56,X,civil servant,4427.72,32,30630.74
56,M,fisher,1905.27,32,16777.55
56,F,homemaker,39.64,32,2016.37
56,M,farmer,1851.58,32,15144.96
56,F,craftsman,3687.59,32,25942.17
56,F,farmer,1716.41,32,15077.88
56,F,unemployed,40.94,32,2046.83
56,F,farmer,1735.72,32,15127.9
56,F,fisher,1812.87,31,16089.37
56,X,fisher,1776.01,31,16066.51
56,F,homemaker,50.18,31,2644.85
56,F,farmer,1743.27,31,14702.67
56,M,fisher,1777.62,31,16208.79
56,F,service provider,4406.3,31,28489.25
56,M,fisher,1699.08,31,16163.34
56,F,homemaker,55.14,30,3215.85
56,F,service provider,3983.72,30,27070.22
56,M,farmer,1712.54,30,14268.18
56,M,unemployed,54.67,30,3219.9
56,M,farmer,1698.43,30,14155.35
56,F,craftsman,3348.61,30,22842.99
56,M,service provider,4161.57,30,26926.69
56,F,homemaker,55.2,30,3226.7
56,F,farmer,1571.9,30,8622.86
56,F,farmer,1598.33,29,13833.49
56,M,farmer,1681.27,29,13902.93
56,X,homemaker,59.5,29,3762.18
56,M,fisher,1736.72,29,15024.35
56,F,craftsman,3122.03,29,21322.16
56,M,craftsman,3346.15,29,21531.56
56,F,service provider,4089.29,29,25383.8
56,M,homemaker,59.86,29,3746.06
56,M,craftsman,3011.0,28,20360.08
56,F,farmer,1642.82,28,13462.53
56,M,craftsman,3251.6,28,20373.37
56,M,unemployed,68.57,28,4339.28
56,F,homemaker,68.76,28,4344.79
56,F,fisher,1597.19,28,14334.69
56,F,farmer,1502.38,28,13442.32
56,M,civil servant,4039.31,28,23549.85
56,F,fisher,1603.36,27,13724.03
56,M,civil servant,3783.96,27,22168.27
56,F,homemaker,72.98,27,4880.41
56,F,civil servant,3900.01,27,22259.15
56,F,farmer,1538.86,27,13112.73
56,M,fisher,1494.1,27,6768.03
56,F,service provider,3618.12,27,21934.55
56,M,farmer,1521.82,27,13019.86
56,M,farmer,1349.27,26,7152.98
56,M,farmer,1497.28,26,12574.6
56,M,unemployed,78.79,26,5409.77
56,M,fisher,1422.98,26,9921.38
56,M,fisher,1558.12,26,13463.59
56,M,farmer,1443.77,26,12548.68
56,F,unemployed,74.99,26,5408.25
56,M,fisher,1437.58,26,13413.79
56,F,civil servant,3378.63,25,19239.06
56,F,fisher,1471.55,25,12908.73
56,F,homemaker,85.58,25,5950.2
56,F,homemaker,83.11,25,5933.31
56,F,fisher,1497.51,25,12781.75
56,M,craftsman,2792.23,25,17129.17
56,X,service provider,3581.67,25,19644.98
56,M,homemaker,88.75,24,6454.86
56,F,fisher,1347.49,24,12443.23
56,M,homemaker,88.71,24,6457.87
56,F,farmer,1386.87,24,8976.37
56,F,homemaker,84.09,24,6456.75
56,F,unemployed,86.01,24,6456.13
56,F,civil servant,3179.56,23,16640.62
56,M,craftsman,2578.28,23,14979.08
56,M,craftsman,2542.19,23,15057.43
56,M,service provider,3310.33,23,16716.57
56,F,homemaker,93.81,23,6982.96
56,F,homemaker,92.1,23,6973.88
56,F,service provider,3232.64,23,16705.44
56,F,service provider,2976.24,22,15159.73
56,M,homemaker,96.96,22,7501.6
56,M,civil servant,3152.21,22,15338.68
56,M,fisher,1324.44,22,11518.66
56,M,craftsman,2414.85,22,13989.99
56,M,homemaker,89.5,22,7492.31
56,F,fisher,1284.02,22,11513.47
56,F,homemaker,94.24,21,8026.23
56,M,fisher,1181.1,21,11241.98
56,M,service provider,2889.58,21,14180.06
56,M,service provider,2818.73,21,14090.36
56,F,unemployed,100.1,21,8031.52
56,M,craftsman,2290.13,20,12289.08
56,X,service provider,2859.36,20,13076.42
56,M,fisher,1227.96,20,10887.15
56,F,craftsman,2279.81,20,12294.3
56,F,fisher,1139.1,20,10884.1
56,F,fisher,1218.51,20,10971.21
56,M,homemaker,96.28,20,8524.99
56,M,homemaker,98.69,20,8517.66
56,M,homemaker,94.5,20,8519.61
56,F,homemaker,94.4,20,8515.04
56,F,homemaker,98.5,20,8524.98
56,F,craftsman,2163.12,19,11525.21
56,M,farmer,1164.7,19,10547.84
56,F,service provider,2789.54,19,12000.97
56,M,craftsman,2296.95,19,11596.57
56,F,unemployed,100.9,19,9057.33
56,F,craftsman,2192.65,19,11562.37
56,M,homemaker,97.35,19,9056.92
56,F,fisher,1130.14,19,10518.74
56,F,fisher,1103.44,19,10481.6
56,F,farmer,1140.05,19,10537.84
56,F,fisher,1179.49,19,10542.07
56,M,craftsman,2274.29,19,11614.46
56,F,craftsman,2130.31,18,10801.21
56,M,homemaker,95.56,18,9567.67
56,M,craftsman,2066.33,18,10769.22
56,F,farmer,1084.03,18,10278.07
56,M,fisher,1138.13,18,10305.12
56,F,homemaker,97.21,18,9569.32
56,M,civil servant,2684.48,18,11078.3
56,F,farmer,1058.27,18,10265.19
56,M,unemployed,99.48,18,9571.59
56,F,unemployed,98.12,18,9570.23
56,F,fisher,1063.25,18,10267.68
56,M,child,0.0,17,10000.0
56,M,child,0.0,17,10000.0
56,F,child,0.0,17,10000.0
56,M,child,0.0,17,10000.0
56,M,child,0.0,17,10000.0
56,X,child,0.0,17,10000.0
56,F,child,0.0,17,10000.0
56,F,child,0.0,17,10000.0
56,M,child,0.0,17,10000.0
56,F,child,0.0,17,10000.0
56,F,child,0.0,16,10000.0
56,M,child,0.0,16,10000.0
56,F,child,0.0,16,10000.0
56,M,child,0.0,16,10000.0
56,F,child,0.0,16,10000.0
56,F,child,0.0,16,10000.0
56,F,child,0.0,16,10000.0
56,M,child,0.0,16,10000.0
56,F,child,0.0,15,10000.0
56,F,child,0.0,15,10000.0
56,M,child,0.0,15,10000.0
56,F,child,0.0,15,10000.0
56,F,child,0.0,15,10000.0
56,F,child,0.0,15,10000.0
56,F,child,0.0,15,10000.0
56,M,child,0.0,15,10000.0
56,M,child,0.0,14,10000.0
56,F,child,0.0,14,10000.0
56,M,child,0.0,14,10000.0
56,M,child,0.0,14,10000.0
56,M,child,0.0,14,10000.0
56,M,child,0.0,14,10000.0
56,F,child,0.0,14,10000.0
56,M,child,0.0,13,10000.0
56,X,child,0.0,13,10000.0
56,F,child,0.0,13,10000.0
56,F,child,0.0,13,10000.0
56,M,child,0.0,13,10000.0
56,X,child,0.0,13,10000.0
56,M,child,0.0,13,10000.0
56,F,child,0.0,13,10000.0
56,M,child,0.0,12,10000.0
56,F,child,0.0,12,10000.0
56,F,child,0.0,12,10000.0
56,F,child,0.0,12,10000.0
56,M,child,0.0,12,10000.0
56,F,child,0.0,12,10000.0
56,F,child,0.0,12,10000.0
56,M,child,0.0,12,10000.0
56,F,child,0.0,11,10000.0
56,F,child,0.0,11,10000.0
56,M,child,0.0,11,10000.0
56,F,child,0.0,11,10000.0
56,M,child,0.0,11,10000.0
56,F,child,0.0,11,10000.0
56,F,child,0.0,11,10000.0
56,M,child,0.0,11,10000.0
56,M,child,0.0,11,10000.0
56,F,child,0.0,11,10000.0
56,M,child,0.0,10,10000.0
56,F,child,0.0,10,10000.0
56,M,child,0.0,10,10000.0
56,F,child,0.0,10,10000.0
56,M,child,0.0,10,10000.0
56,F,child,0.0,10,10000.0
56,M,child,0.0,10,10000.0
56,F,child,0.0,10,10000.0
56,M,child,0.0,10,10000.0
56,M,child,0.0,9,10000.0
56,F,child,0.0,9,10000.0
56,M,child,0.0,9,10000.0
56,M,child,0.0,9,10000.0
56,M,child,0.0,9,10000.0
56,M,child,0.0,9,10000.0
56,M,child,0.0,9,10000.0
56,M,child,0.0,9,10000.0
56,M,child,0.0,9,10000.0
56,F,child,0.0,8,10000.0
56,F,child,0.0,8,10000.0
56,F,child,0.0,8,10000.0
56,M,child,0.0,8,10000.0
56,M,child,0.0,8,10000.0
56,M,child,0.0,8,10000.0
56,F,child,0.0,8,10000.0
56,F,child,0.0,8,10000.0
56,F,child,0.0,7,10000.0
56,M,child,0.0,7,10000.0
56,F,child,0.0,7,10000.0
56,M,child,0.0,7,10000.0
56,F,child,0.0,7,10000.0
56,F,child,0.0,7,10000.0
56,F,child,0.0,7,10000.0
56,M,child,0.0,6,10000.0
56,M,child,0.0,6,10000.0
56,F,child,0.0,6,10000.0
56,M,child,0.0,6,10000.0
56,M,child,0.0,6,10000.0
56,M,child,0.0,6,10000.0
56,M,child,0.0,5,10000.0
56,F,child,0.0,5,10000.0
56,M,child,0.0,5,10000.0
56,F,child,0.0,5,10000.0
56,M,child,0.0,5,10000.0
56,M,child,0.0,5,10000.0
56,M,child,0.0,4,10000.0
56,M,child,0.0,4,10000.0
56,F,child,0.0,4,10000.0
56,X,child,0.0,4,10000.0
56,F,child,0.0,4,10000.0
56,F,child,0.0,4,10000.0
56,M,child,0.0,4,10000.0
56,F,child,0.0,3,10000.0
56,F,child,0.0,3,10000.0
56,M,child,0.0,3,10000.0
56,M,child,0.0,3,10000.0
56,M,child,0.0,3,10000.0
56,F,child,0.0,3,10000.0
56,X,child,0.0,3,10000.0
56,M,child,0.0,2,10000.0
56,F,child,0.0,2,10000.0
56,M,child,0.0,2,10000.0
56,X,child,0.0,2,10000.0
56,M,child,0.0,2,10000.0
56,F,child,0.0,2,10000.0
56,M,child,0.0,2,10000.0
56,F,child,0.0,2,10000.0
56,M,child,0.0,2,10000.0
56,F,child,0.0,1,10000.0
56,M,child,0.0,1,10000.0
56,F,child,0.0,1,10000.0
56,F,child,0.0,1,10000.0
56,M,child,0.0,1,10000.0
56,F,child,0.0,1,10000.0
56,X,child,0.0,1,10000.0
56,F,child,0.0,0,10000.0
56,X,child,0.0,0,10000.0
56,M,child,0.0,0,10000.0
56,M,child,0.0,0,10000.0
56,F,child,0.0,0,10000.0
56,F,child,0.0,0,10000.0
56,F,child,0.0,0,10000.0
57,M,farmer,3501.06,58,37629.8
57,F,farmer,3621.89,58,37964.83
57,F,retired,4277.58,65,138034.0
57,M,retired,3212.3,60,116150.78
57,F,retired,1211.16,62,40663.23
57,F,fisher,4637.48,58,47408.32
57,F,fisher,4742.09,58,47431.43
57,F,retired,-940.52,66,-31318.4
57,F,retired,1687.1,65,57373.78
57,F,retired,3409.37,67,114972.47
57,F,retired,-601.73,64,-21724.52
57,M,retired,-829.45,64,-28646.04
57,M,fisher,4867.56,58,47105.53
57,M,retired,3235.43,61,117063.71
57,M,retired,1168.05,63,42443.63
57,M,retired,-842.46,64,-28617.72
57,M,retired,-744.36,63,-27411.16
57,F,retired,1188.97,62,41015.51
57,M,retired,-1280.38,72,-39724.22
57,M,farmer,3622.66,58,37780.49
57,F,retired,1839.23,68,61222.45
57,F,retired,-376.42,70,-12501.92
57,X,farmer,3320.39,57,33082.7
57,M,retired,-722.66,62,-25965.45
57,M,retired,1198.26,63,42341.32
57,F,retired,3971.36,73,122380.48
57,F,retired,-802.3,64,-28577.08
57,F,retired,4405.24,69,147752.09
57,F,retired,1304.93,64,43808.28
57,M,retired,4502.54,69,148974.9
57,F,retired,1241.73,63,42201.83
57,M,retired,2606.97,69,84829.46
57,F,retired,1627.21,71,49651.91
57,M,retired,-980.57,68,-33989.01
57,F,homemaker,-487.06,57,-19774.82
57,F,retired,1849.47,65,62370.38
57,F,retired,1340.6,60,49358.64
57,M,retired,3113.74,61,116389.68
57,M,retired,2461.59,60,92676.12
57,M,retired,1756.23,66,59954.31
57,F,retired,2284.5,76,66242.05
57,F,retired,1547.98,64,55427.13
57,M,retired,-1076.89,70,-36577.16
57,M,retired,1478.87,70,48194.72
57,F,retired,1826.25,67,60698.53
57,X,retired,-184.11,68,-6898.03
57,M,retired,-690.81,61,-24736.11
57,M,craftsman,7481.8,57,83433.41
57,M,retired,1147.06,61,38909.14
57,X,retired,3380.2,65,109269.98
57,X,retired,3423.55,62,122245.25
57,F,service provider,9616.81,59,115062.48
57,X,retired,1125.71,62,39647.36
57,F,retired,1634.15,74,50351.56
57,M,civil servant,9787.65,59,114689.64
57,M,retired,3309.52,62,122393.3
57,F,retired,4459.09,78,128081.34
57,M,retired,3798.83,70,118600.01
57,F,retired,3926.6,64,132365.71
57,F,retired,4495.41,67,144871.94
57,M,retired,-762.5,63,-27262.13
57,F,retired,3202.99,64,105482.67
57,M,retired,3946.69,72,121435.3
57,M,retired,4768.12,83,127321.67
57,M,retired,1431.84,66,48130.5
57,F,retired,1615.01,72,50379.01
57,F,craftsman,8041.59,59,92444.56
57,M,fisher,4921.95,59,49496.86
57,F,retired,3397.22,67,110848.28
57,F,farmer,3787.13,59,39056.67
57,F,retired,2580.97,61,92743.36
57,M,retired,2853.17,63,101026.82
57,M,fisher,4744.35,59,48625.62
57,M,retired,2597.6,66,83592.45
57,F,retired,1894.36,68,60882.84
57,F,retired,2813.26,62,97871.49
57,F,retired,2123.53,72,63977.97
57,M,retired,3547.78,66,114124.69
57,F,retired,-1270.78,73,-41271.98
57,M,civil servant,9732.72,57,105351.43
57,M,retired,659.69,67,20625.91
57,M,retired,4682.29,69,147647.1
57,F,retired,2507.88,60,90949.59
57,F,retired,3549.0,62,121751.24
57,F,retired,3884.32,65,136590.6
57,F,retired,2922.9,64,103231.86
57,F,retired,-942.84,66,-31269.56
57,F,fisher,4580.54,57,45690.19
57,F,retired,3743.04,64,125549.14
57,M,fisher,4623.75,58,47593.22
57,F,retired,1430.41,61,49565.41
57,F,retired,4290.2,66,143248.92
57,M,retired,3621.07,63,127197.03
57,M,retired,4084.83,65,136273.37
57,F,retired,568.61,67,19004.26
57,M,retired,1226.8,63,42370.49
57,F,homemaker,-593.47,59,-22190.1
57,M,fisher,4298.26,56,43522.55
57,F,service provider,9481.23,56,101118.93
57,M,fisher,4317.08,56,43447.01
57,F,service provider,9269.32,56,100629.97
57,F,service provider,9245.85,56,101287.56
57,M,farmer,3368.3,56,34774.31
57,M,farmer,3452.54,55,33875.41
57,F,craftsman,6772.92,55,77393.34
57,X,unemployed,-411.96,55,-17514.55
57,F,farmer,3550.26,55,34184.7
57,M,farmer,3423.71,54,32982.12
57,M,fisher,4147.6,54,40497.44
57,F,craftsman,5930.01,54,31482.07
57,M,homemaker,-349.5,53,-15416.06
57,F,service provider,8114.13,53,89804.5
57,F,civil servant,8581.85,53,89597.51
57,F,homemaker,-322.33,52,-14408.55
57,M,fisher,4091.66,52,37920.56
57,M,civil servant,8361.0,52,85845.66
57,M,civil servant,7528.66,51,82345.04
57,F,homemaker,-293.11,51,-13348.7
57,M,craftsman,6105.98,51,65245.62
57,F,unemployed,-280.72,50,-12467.2
57,F,craftsman,6354.17,50,63539.77
57,F,fisher,3966.51,50,34480.35
57,M,farmer,2494.74,50,9335.91
57,F,homemaker,-255.77,49,-11483.73
57,F,homemaker,-238.53,49,-11432.75
57,F,craftsman,5969.47,49,60670.23
57,F,fisher,3559.93,48,32089.91
57,M,farmer,2839.16,48,26259.56
57,F,unemployed,-225.88,48,-10498.38
57,M,homemaker,-217.07,48,-10516.32
57,F,fisher,2861.52,48,-5717.91
57,F,craftsman,5695.43,47,54791.57
57,F,fisher,3450.11,47,31095.74
57,M,farmer,2647.71,47,25287.62
57,M,craftsman,5877.85,47,55382.53
57,F,farmer,2682.19,47,25621.89
57,F,civil servant,6610.28,46,65478.44
57,F,unemployed,-168.79,46,-8578.34
57,M,farmer,2552.69,46,24757.51
57,M,fisher,3460.22,46,29804.4
57,M,craftsman,5531.24,46,52527.03
57,M,farmer,2729.89,45,23846.8
57,F,civil servant,6827.33,45,62139.51
57,F,homemaker,-144.52,45,-7627.14
57,F,fisher,3287.94,45,28752.29
57,M,service provider,6957.52,45,62634.41
57,M,fisher,2802.49,45,-3103.89
57,F,service provider,6304.59,44,59482.86
57,X,fisher,3263.29,44,27543.17
57,F,craftsman,5102.65,44,47790.17
57,M,service provider,6167.49,44,58806.6
57,F,civil servant,6257.94,44,58683.46
57,F,service provider,6629.7,44,59592.9
57,F,homemaker,-109.0,43,-5878.01
57,F,fisher,3173.8,43,23497.27
57,F,fisher,3256.03,43,24459.79
57,M,homemaker,-106.98,43,-5880.33
57,M,homemaker,-107.2,43,-5897.76
57,X,civil servant,6061.76,43,56001.93
57,F,farmer,2413.62,43,22260.94
57,X,craftsman,5168.48,43,44988.69
57,M,homemaker,-84.61,42,-4989.68
57,F,craftsman,4691.98,42,43456.64
57,F,homemaker,-84.09,42,-5003.62
57,M,service provider,5869.58,42,53100.4
57,F,service provider,5829.74,42,53504.1
57,M,craftsman,4964.78,42,43115.11
57,F,service provider,5892.08,42,53070.0
57,F,farmer,2246.89,41,20584.07
57,F,fisher,2927.99,41,24664.73
57,F,civil servant,5668.36,41,51200.22
57,F,service provider,5964.99,41,51412.69
57,F,homemaker,-67.54,41,-4100.68
57,F,farmer,2236.95,41,20663.49
57,M,fisher,3044.49,41,24612.28
57,M,fisher,3143.13,41,24589.9
57,F,homemaker,-49.22,40,-3262.91
57,M,unemployed,-51.88,40,-3271.68
57,M,farmer,2286.15,40,19859.6
57,F,fisher,2798.06,40,23428.01
57,F,fisher,2891.09,40,23605.58
57,F,farmer,2263.55,40,20050.17
57,F,craftsman,4524.17,40,28635.78
57,F,civil servant,5364.09,39,45715.49
57,F,unemployed,-34.21,39,-2465.14
57,F,craftsman,4501.31,39,37978.65
57,F,craftsman,4542.11,39,37708.16
57,M,craftsman,4627.41,39,37713.37
57,F,civil servant,5302.43,39,46012.81
57,F,civil servant,5373.04,39,46322.0
57,M,farmer,2193.36,38,18573.92
57,M,craftsman,4203.18,38,36105.18
57,M,fisher,2737.44,38,21883.49
57,M,farmer,2168.95,38,18514.17
57,F,farmer,2221.57,38,18416.91
57,M,unemployed,-18.7,38,-1611.73
57,F,service provider,5360.23,38,43660.94
57,F,unemployed,-19.1,38,-1640.1
57,M,homemaker,-6.52,37,-909.98
57,F,farmer,2178.68,37,18109.94
57,F,farmer,2066.51,37,14851.03
57,F,craftsman,4198.07,37,34205.88
57,M,farmer,2200.66,37,18055.2
57,F,homemaker,-6.56,37,-905.19
57,F,craftsman,4292.92,37,34326.58
57,F,service provider,5327.49,37,41310.36
57,F,farmer,2011.67,37,18220.74
57,F,craftsman,4068.97,36,32533.3
57,F,fisher,2483.45,36,20119.45
57,F,fisher,2650.34,36,20135.28
57,M,homemaker,4.94,36,-272.65
57,F,homemaker,4.97,36,-276.75
57,M,fisher,2506.8,36,20263.1
57,M,fisher,2510.03,36,20101.93
57,M,fisher,2610.46,36,20058.9
57,M,fisher,2598.69,35,19251.45
57,M,craftsman,3863.08,35,30604.31
57,M,fisher,2486.51,35,19174.67
57,M,craftsman,4085.42,35,30434.14
57,M,homemaker,14.88,35,360.99
57,M,homemaker,15.65,35,351.73
57,M,fisher,2606.58,35,19429.05
57,M,civil servant,4665.39,35,36326.02
57,M,craftsman,4097.66,35,30671.46
57,M,civil servant,4633.58,34,34806.22
57,M,fisher,2570.93,34,18639.54
57,F,fisher,2397.97,34,18342.95
57,F,homemaker,24.46,34,946.72
57,M,craftsman,3641.53,34,28929.36
57,F,service provider,4741.16,34,34358.32
57,F,farmer,1863.07,34,15517.1
57,M,service provider,4757.28,34,34586.88
57,X,civil servant,4721.68,33,32715.5
57,M,fisher,2346.4,33,17674.67
57,F,homemaker,34.11,33,1498.31
57,M,farmer,1865.18,33,15801.47
57,F,craftsman,3644.88,33,27488.53
57,F,farmer,1902.76,33,15753.18
57,F,unemployed,33.06,33,1527.72
57,F,farmer,1932.76,33,15818.2
57,F,fisher,2301.05,32,16963.81
57,X,fisher,2246.83,32,16913.84
57,F,homemaker,43.58,32,2136.27
57,F,farmer,1856.74,32,15354.95
57,M,fisher,2245.08,32,17055.24
57,F,service provider,4397.04,32,30411.69
57,M,fisher,2389.15,32,17081.83
57,F,homemaker,50.76,31,2714.45
57,F,service provider,4501.25,31,29044.76
57,M,farmer,1756.06,31,14870.13
57,M,unemployed,47.89,31,2715.63
57,M,farmer,1780.35,31,14769.44
57,F,craftsman,3583.28,31,24358.54
57,M,service provider,4406.3,31,28853.75
57,F,homemaker,51.47,31,2726.01
57,F,farmer,1636.93,31,9165.25
57,F,farmer,1766.86,30,14440.84
57,M,farmer,1745.18,30,14499.44
57,X,homemaker,59.54,30,3269.55
57,M,fisher,2273.43,30,15884.99
57,F,craftsman,3495.2,30,22793.68
57,M,craftsman,3433.45,30,22972.2
57,F,service provider,4190.56,30,27203.0
57,M,homemaker,55.91,30,3249.8
57,M,craftsman,3322.9,29,21745.44
57,F,farmer,1574.96,29,13973.92
57,M,craftsman,3202.57,29,21698.57
57,M,unemployed,63.46,29,3850.58
57,F,homemaker,60.68,29,3853.31
57,F,fisher,2119.57,29,15118.39
57,F,farmer,1611.0,29,13971.73
57,M,civil servant,4182.2,29,25364.86
57,F,fisher,2103.93,28,14499.91
57,M,civil servant,4061.36,28,23922.87
57,F,homemaker,68.86,28,4397.11
57,F,civil servant,3921.74,28,23943.93
57,F,farmer,1652.25,28,13662.77
57,M,fisher,1861.03,28,7422.46
57,F,service provider,3979.58,28,23648.25
57,M,farmer,1548.42,28,13517.99
57,M,farmer,1458.93,27,7606.36
57,M,farmer,1467.12,27,13032.08
57,M,unemployed,71.88,27,4929.48
57,M,fisher,1951.84,27,10621.22
57,M,fisher,1970.6,27,14172.81
57,M,farmer,1463.65,27,13004.43
57,F,unemployed,71.25,27,4927.33
57,M,fisher,1964.51,27,14119.96
57,F,civil servant,3758.02,26,20841.99
57,F,fisher,1855.33,26,13560.32
57,F,homemaker,76.16,26,5474.19
57,F,homemaker,78.9,26,5460.04
57,F,fisher,1848.98,26,13430.16
57,M,craftsman,2827.86,26,18267.02
57,X,service provider,3511.56,26,21124.68
57,M,homemaker,79.84,25,5982.53
57,F,fisher,1878.14,25,13106.22
57,M,homemaker,82.45,25,5988.15
57,F,farmer,1402.98,25,9401.78
57,F,homemaker,83.72,25,5988.3
57,F,unemployed,81.99,25,5985.95
57,F,civil servant,3412.74,24,18070.9
57,M,craftsman,2750.89,24,16078.44
57,M,craftsman,2713.71,24,16138.2
57,M,service provider,3389.34,24,18135.15
